BorrowerID,LoanDate,LoanAmount,InterestRate,LoanTermMonths,CreditScore,AnnualIncome,DebtToIncomeRatio,EmploymentLengthYears,HomeOwnership,Purpose,MonthlyPayment,OpenAccounts,TotalAccounts,MonthsSinceLastDelinquency,RevolvingUtilization,HasBankruptcies,HasTaxLiens,State,Age,EducationLevel,MaritalStatus,NumberOfDependents,TimeAtCurrentAddressMonths,Defaulted
1244,2023-04-13,14074,0.11274130241041305,12,672,58015,0.46673013600391244,4,Mortgage,Other,1751,6,19,55.0,0.2129238823717109,0,0,TX,66,High School,Single,4,196,0
1245,2022-10-06,5493,0.09957467174568474,24,655,56845,0.2943280007717568,4,Own,Other,1275,4,19,36.0,0.7461953492995801,0,0,IL,57,PhD,Married,1,138,0
1246,2020-07-12,35228,0.1895432615106586,12,737,106818,0.3164837734995267,12,Mortgage,Home Improvement,429,7,21,29.0,0.3445837946596324,0,0,IL,22,Bachelor's,Married,4,22,0
1247,2021-05-16,15140,0.12282255500209989,60,581,96394,0.17206783199469758,10,Rent,Home Improvement,215,7,18,,0.7481937264351614,0,0,NC,68,PhD,Married,4,204,1
1248,2022-09-14,32655,0.1632430031505233,24,772,195231,0.5113750073825616,7,Mortgage,Credit Card Refinancing,1665,11,5,7.0,0.9076462659883302,0,0,NC,33,PhD,Single,1,194,0
1249,2023-02-10,44472,0.05125149420529405,12,567,63714,0.5655295154436001,7,Rent,Business,422,9,29,27.0,0.9816384312872931,0,0,MI,42,Master's,Widowed,3,130,0
1250,2020-04-23,7816,0.06237714033609505,48,543,100722,0.41171906684705606,0,Mortgage,Other,662,6,28,24.0,0.35980947726863344,0,0,IL,30,Associate's,Single,1,233,0
1251,2023-05-30,12639,0.15707358823633025,48,560,45230,0.2718236542226993,12,Rent,Debt Consolidation,1695,13,23,32.0,0.3675258346405462,0,0,IL,60,PhD,Widowed,4,108,0
1252,2022-08-04,48192,0.16321432928963303,24,622,112554,0.17700816268718314,4,Rent,Business,328,1,17,52.0,0.9813877367848546,1,0,PA,24,Bachelor's,Widowed,1,98,0
1253,2022-04-10,47733,0.20029058889186874,60,848,69262,0.23257811485265747,7,Rent,Other,1894,9,23,59.0,0.8615281302980383,0,0,GA,37,PhD,Married,4,18,0
1254,2023-07-11,30492,0.07639306392479235,48,695,61722,0.22770521042592165,16,Rent,Credit Card Refinancing,459,12,24,37.0,0.04509197191137804,0,0,PA,25,Associate's,Divorced,2,128,0
1255,2022-07-13,12240,0.15263661675135576,48,829,197431,0.40676394208178657,12,Rent,Other,1128,13,6,51.0,0.5734499862265204,0,0,PA,47,High School,Married,2,208,0
1256,2020-02-24,33698,0.08888952888633772,60,822,82796,0.5725187326818022,8,Mortgage,Home Improvement,127,10,10,13.0,0.18124477154843832,0,0,NC,67,PhD,Single,0,19,0
1257,2022-03-10,27957,0.06863922391253895,12,610,191231,0.12413594347899073,1,Own,Debt Consolidation,1889,9,3,10.0,0.9940125360932185,0,0,CA,34,Bachelor's,Divorced,1,239,0
1258,2022-02-16,33808,0.13209915881211093,48,757,107052,0.100511149797224,18,Own,Debt Consolidation,1487,5,3,1.0,0.1389230123709737,0,0,FL,41,High School,Divorced,1,217,0
1259,2020-06-10,6827,0.08266732961781145,36,588,120808,0.4000909721571628,19,Own,Home Improvement,1585,7,5,52.0,0.5593476125428666,1,0,MI,40,High School,Single,2,158,0
1260,2023-11-04,33762,0.09435639563846372,48,697,156311,0.24203023103985763,16,Own,Business,1354,1,21,29.0,0.6651983700291831,0,0,MI,48,Master's,Single,2,134,0
1261,2020-03-27,9259,0.11351091597390035,12,781,111951,0.5402741711694785,6,Own,Home Improvement,1518,4,21,29.0,0.9370646546540563,0,0,NY,23,Master's,Married,2,27,0
1262,2020-02-24,15849,0.10187768014863925,12,699,70886,0.26362515395290853,2,Rent,Debt Consolidation,968,12,18,3.0,0.847258311644187,0,0,NC,31,PhD,Single,0,15,0
1263,2023-04-16,17232,0.06751825948118928,24,598,123424,0.24486880026444466,18,Mortgage,Credit Card Refinancing,1835,10,21,12.0,0.245754771327783,0,0,TX,46,Bachelor's,Widowed,0,159,0
1264,2023-11-15,41572,0.06798324897194045,36,526,178267,0.23475531060914864,18,Rent,Business,1967,4,29,6.0,0.5726239512925045,0,0,MI,40,Master's,Widowed,3,172,0
1265,2023-10-04,25173,0.08864988304683363,12,588,124697,0.17242641363412206,8,Mortgage,Other,1394,5,22,37.0,0.9535739579058833,0,0,NY,36,Associate's,Divorced,1,214,0
1266,2022-10-28,6374,0.060111837591907795,60,645,116299,0.39076523713855527,9,Mortgage,Credit Card Refinancing,1974,6,26,2.0,0.7357168471049377,0,0,GA,60,Associate's,Married,0,204,0
1267,2022-04-12,22174,0.17529140393538545,36,681,185746,0.184106801167105,13,Mortgage,Business,1427,4,20,8.0,0.6883363483798938,0,0,FL,68,High School,Married,4,138,0
1268,2020-11-08,24567,0.1074653433017804,36,756,169177,0.31231557989514547,17,Mortgage,Debt Consolidation,1506,6,4,13.0,0.7549010792811566,0,0,NY,45,High School,Divorced,1,149,0
1269,2022-01-28,36292,0.10594919355381421,60,688,180811,0.3304860261278244,14,Own,Debt Consolidation,1681,10,6,51.0,0.3225061889878198,0,0,FL,37,High School,Single,3,175,0
1270,2021-03-18,10277,0.11639965884755304,48,739,183041,0.11024602343898723,0,Mortgage,Credit Card Refinancing,127,7,11,10.0,0.7292522694032362,0,0,OH,38,Associate's,Married,2,183,1
1271,2020-11-23,32600,0.18255925484194435,60,695,34497,0.10840363991057125,5,Mortgage,Business,1642,3,7,36.0,0.23285475144691592,0,0,OH,37,Master's,Divorced,3,123,0
1272,2022-12-13,10885,0.2241267762966981,60,796,152888,0.3601063443784146,14,Own,Other,843,9,4,13.0,0.4281027709077534,0,0,CA,39,Master's,Divorced,1,95,0
1273,2022-01-30,1778,0.20181738651112768,48,664,138915,0.4480173661145661,5,Rent,Other,1322,8,18,18.0,0.8899288171885065,1,0,CA,25,PhD,Widowed,2,164,0
1274,2023-06-16,30165,0.195505846045019,48,806,112019,0.5710712411402024,17,Rent,Home Improvement,1729,1,11,7.0,0.01897114649075171,0,0,TX,23,Bachelor's,Divorced,3,127,0
1275,2023-06-06,2492,0.14687823712016987,48,770,129017,0.18955964207847756,0,Rent,Credit Card Refinancing,1205,13,25,58.0,0.4143186502523467,0,0,NY,52,Associate's,Single,3,74,0
1276,2021-08-01,31462,0.18876111139348237,48,507,89385,0.1516294047180413,2,Rent,Business,1211,2,13,6.0,0.26682176673905955,0,0,TX,23,High School,Single,1,58,1
1277,2022-12-10,14615,0.16055247360671665,48,537,125153,0.12604395346357547,16,Mortgage,Credit Card Refinancing,1513,2,2,58.0,0.1985896164936094,0,0,FL,23,Bachelor's,Single,0,147,0
1278,2022-10-03,45900,0.09325010563730579,60,613,53826,0.3180207914564751,15,Own,Other,1821,10,19,58.0,0.8385754214725123,0,0,OH,36,High School,Single,4,215,0
1279,2023-07-11,43946,0.09171767354821014,24,838,130034,0.4115736836679784,7,Own,Business,1878,9,20,6.0,0.6964985728449781,0,0,NY,69,Bachelor's,Divorced,3,192,1
1280,2023-12-12,8851,0.10927840137505669,24,555,104242,0.5202766783756321,16,Rent,Debt Consolidation,679,12,23,55.0,0.11263272041148176,0,0,OH,64,Bachelor's,Married,4,110,0
1281,2020-04-05,17288,0.23216053419396265,12,637,143066,0.4413224411465657,7,Own,Debt Consolidation,1946,9,21,54.0,0.4944633265011894,0,0,IL,50,Master's,Divorced,1,138,0
1282,2023-01-16,8156,0.1594829680759452,24,601,70100,0.20418039453742867,16,Mortgage,Business,550,9,5,2.0,0.4669057718271111,0,0,GA,55,PhD,Married,1,49,0
1283,2023-01-06,3044,0.1967810754003739,24,833,145170,0.33088518319813953,8,Rent,Credit Card Refinancing,532,1,16,2.0,0.14252779402940852,0,0,GA,61,PhD,Married,0,182,0
1284,2023-08-04,8368,0.11931175196330952,60,676,155431,0.5551731731543277,11,Mortgage,Credit Card Refinancing,473,7,10,17.0,0.7997627009912083,0,0,IL,53,High School,Married,2,61,0
1285,2023-02-17,20900,0.13154315413304504,48,668,116205,0.2633705312386856,18,Mortgage,Debt Consolidation,534,12,7,44.0,0.3666739714541998,0,0,MI,42,Associate's,Widowed,4,187,0
1286,2022-03-24,31600,0.07511311572745027,48,838,32809,0.3493651825459657,3,Mortgage,Debt Consolidation,1310,11,13,32.0,0.7619377751603944,0,0,GA,51,PhD,Single,3,219,0
1287,2021-05-05,47403,0.08425899156433408,60,785,84450,0.5792826673218484,10,Mortgage,Other,1874,13,19,36.0,0.19206261508221245,0,0,NC,45,Associate's,Widowed,2,235,1
1288,2021-03-27,26634,0.21547131096522912,24,760,58428,0.4673540027868488,3,Mortgage,Business,1513,3,24,27.0,0.3150734616138323,0,0,OH,65,High School,Divorced,4,130,0
1289,2020-06-13,10168,0.16696772633777643,60,722,92790,0.47387019282084597,13,Rent,Credit Card Refinancing,317,11,16,35.0,0.09517094770266588,0,0,PA,35,Associate's,Widowed,4,75,0
1290,2020-06-30,21961,0.11750649317676379,12,698,131126,0.22616700220661382,13,Mortgage,Other,1231,9,20,15.0,0.1434792697456082,0,0,OH,49,Bachelor's,Married,2,8,0
1291,2021-04-13,45096,0.21057024179910921,48,710,110321,0.30734905915256405,5,Rent,Credit Card Refinancing,1942,8,10,14.0,0.8831834903527329,0,0,OH,35,Bachelor's,Divorced,2,147,0
1292,2022-06-28,47087,0.0993039811275966,36,786,22093,0.14117108154836086,16,Own,Debt Consolidation,1673,3,23,28.0,0.10911264418557753,0,0,TX,65,High School,Single,0,208,0
1293,2022-01-04,24852,0.24520653972004078,12,679,64498,0.4032629335252669,1,Mortgage,Business,1047,1,25,58.0,0.0957312072859432,0,0,PA,55,Associate's,Married,3,196,0
1294,2022-04-02,34110,0.11896352154923395,12,749,136251,0.1518650822712471,7,Mortgage,Home Improvement,448,9,14,17.0,0.9403773108366599,1,0,PA,35,Associate's,Single,3,142,0
1295,2022-08-01,33174,0.11746219083024552,60,730,60985,0.5179547911029774,3,Own,Business,887,13,17,48.0,0.6459034596607676,0,0,NC,46,High School,Widowed,3,22,0
1296,2020-01-07,35215,0.11238238110734106,24,522,52009,0.5072768935099984,9,Rent,Home Improvement,1645,10,14,45.0,0.10091598355441944,0,0,CA,33,PhD,Single,2,17,0
1297,2020-11-25,27955,0.07442230318485758,48,547,148515,0.36680255056115474,6,Mortgage,Other,125,1,2,45.0,0.9717167390660514,0,0,OH,62,Master's,Divorced,0,107,0
1298,2022-02-13,7581,0.07222742946640248,36,608,37718,0.17058301659851485,3,Own,Home Improvement,1171,3,19,18.0,0.14710001050329713,0,0,CA,61,PhD,Married,1,63,0
1299,2020-05-30,45619,0.1796210069068247,12,795,36705,0.11278949159758409,15,Own,Home Improvement,958,13,23,28.0,0.766345725285428,0,0,MI,41,Master's,Single,0,122,0
1300,2023-01-13,7317,0.2250236089116094,36,505,107618,0.49835433377128624,13,Mortgage,Other,469,6,4,5.0,0.034851361639586464,0,0,FL,69,Associate's,Widowed,2,26,0
1301,2020-05-26,43856,0.20810410205433472,24,537,82598,0.40007024160671345,15,Rent,Business,1137,6,18,44.0,0.6245417973398115,0,0,OH,63,Master's,Divorced,0,227,0
1302,2023-11-05,46714,0.07822151880427022,24,668,97878,0.4554648183739417,8,Rent,Other,1735,14,23,49.0,0.5467038721028958,0,0,PA,28,Master's,Married,2,164,1
1303,2022-07-03,27649,0.1591164243584133,36,782,32239,0.25190356286818383,3,Mortgage,Debt Consolidation,1310,11,6,57.0,0.20800381042530114,0,0,PA,36,Associate's,Widowed,4,117,0
1304,2023-08-01,24132,0.07111830919532801,48,702,66622,0.3547413689219573,5,Own,Debt Consolidation,1647,10,26,46.0,0.6431461427204163,1,0,IL,30,Bachelor's,Married,4,45,0
1305,2021-11-30,17789,0.05905892872261549,24,824,66665,0.4735870852698252,0,Mortgage,Home Improvement,983,4,7,54.0,0.6170529931773886,0,0,OH,25,Master's,Single,1,30,0
1306,2020-03-22,15567,0.18127717187695347,36,812,52274,0.3312816541568998,6,Rent,Other,378,2,22,26.0,0.7983517154639768,0,0,NC,52,High School,Widowed,4,116,0
1307,2021-05-28,15868,0.15703046673607007,12,772,162491,0.40069211138436545,0,Own,Other,440,13,18,6.0,0.8758740586004453,0,0,PA,44,PhD,Widowed,1,149,0
1308,2022-03-25,25370,0.06640473704229417,36,743,128368,0.4948641309039812,18,Mortgage,Other,1451,10,18,26.0,0.510104940653566,0,0,MI,27,Associate's,Single,3,148,0
1309,2021-12-09,43533,0.05698784928119769,36,826,166075,0.20761032263318943,7,Own,Business,1802,6,28,18.0,0.4902951934841613,0,0,OH,49,Associate's,Widowed,2,170,0
1310,2022-01-15,31483,0.24795128268186695,60,546,181938,0.13296444467874116,2,Rent,Credit Card Refinancing,1757,10,2,16.0,0.6215957709446978,0,0,NC,33,Master's,Widowed,3,90,0
1311,2022-10-19,13466,0.056004266429814376,24,748,173060,0.36591175540540255,0,Rent,Credit Card Refinancing,706,5,8,40.0,0.7292075892298131,0,0,OH,68,Bachelor's,Widowed,3,119,0
1312,2023-11-10,29803,0.13890565061003193,48,578,128563,0.13106288536004787,0,Rent,Credit Card Refinancing,1148,13,23,10.0,0.3561711724418746,0,0,PA,43,Bachelor's,Single,1,184,0
1313,2021-12-07,19230,0.15092380492153912,48,609,156746,0.48327864718337665,6,Mortgage,Business,628,6,17,4.0,0.5046418833662284,0,0,TX,45,PhD,Single,2,140,0
1314,2021-04-15,18862,0.07345602956008901,60,512,113103,0.45960572381689435,12,Own,Other,525,7,6,1.0,0.5851041858231734,0,0,CA,55,PhD,Married,1,8,0
1315,2023-02-16,44355,0.08381235568794326,48,589,86446,0.5408563357326485,0,Mortgage,Credit Card Refinancing,128,11,17,46.0,0.9883780838359111,0,0,MI,40,Bachelor's,Single,0,227,0
1316,2021-01-30,32259,0.1203610012820705,36,841,49072,0.4197810490169803,15,Mortgage,Other,1055,9,5,55.0,0.5877121964559167,0,0,NC,45,Bachelor's,Widowed,3,93,0
1317,2020-09-17,34539,0.20233517524273253,60,847,53717,0.13359878537618688,13,Mortgage,Home Improvement,422,12,12,11.0,0.22418655074225668,1,0,OH,41,Bachelor's,Single,2,117,0
1318,2022-03-15,22909,0.15141648481205336,12,779,177723,0.2265760627448087,3,Mortgage,Credit Card Refinancing,1976,12,15,41.0,0.5879898582402607,0,0,TX,55,Master's,Widowed,3,234,0
1319,2022-07-22,31795,0.1775803749105923,24,720,137202,0.5039659222813596,11,Own,Home Improvement,412,14,14,41.0,0.8194995829490181,0,0,MI,68,High School,Widowed,0,191,0
1320,2023-07-03,9770,0.24703491101813496,24,572,195363,0.18356620865679388,11,Own,Business,683,7,28,51.0,0.8574036800111908,0,0,NC,48,PhD,Widowed,0,56,0
1321,2022-06-23,12093,0.20360108706264193,24,733,142389,0.4492402339074437,16,Mortgage,Debt Consolidation,1393,4,25,10.0,0.8002504545930117,0,0,TX,65,Associate's,Single,2,135,0
1322,2023-06-03,47571,0.13687229962824354,36,759,129525,0.49012966546023895,14,Mortgage,Business,861,10,28,9.0,0.8882094152888419,0,0,TX,50,Bachelor's,Widowed,2,62,0
1323,2022-12-12,1193,0.13928838435930976,12,612,24646,0.2650558989276206,9,Rent,Business,394,5,9,27.0,0.33476634187912746,0,0,OH,22,Bachelor's,Married,0,121,0
1324,2022-07-28,35775,0.17375441540820102,60,545,59713,0.2611487367014542,2,Rent,Business,755,13,22,6.0,0.507570620952662,0,0,NY,67,High School,Divorced,3,61,0
1325,2022-05-03,18569,0.18307304168378088,60,773,87936,0.3789013406045735,19,Own,Credit Card Refinancing,885,6,21,13.0,0.779591096007544,0,0,MI,57,Bachelor's,Divorced,4,138,0
1326,2023-10-19,12190,0.15014218516733427,24,542,195403,0.5306431663773818,19,Rent,Home Improvement,322,13,16,12.0,0.2644499507590984,0,0,OH,64,PhD,Married,3,231,0
1327,2023-07-27,43752,0.17897224456299599,12,707,42185,0.21195310095674028,11,Own,Credit Card Refinancing,174,9,19,4.0,0.37158143785170106,0,0,OH,60,Bachelor's,Divorced,4,50,0
1328,2021-08-15,33327,0.054706498882819754,12,848,104263,0.5706290980212013,0,Own,Debt Consolidation,201,5,8,50.0,0.831155654556012,1,0,CA,66,High School,Married,1,148,0
1329,2021-12-14,43070,0.13592457277936884,12,602,72107,0.3995593424100541,0,Own,Business,1655,5,22,41.0,0.7700856496204832,0,0,MI,67,Master's,Single,2,28,0
1330,2023-03-27,21389,0.10578761521469536,48,623,37563,0.5960632356761381,9,Rent,Other,1752,7,20,7.0,0.971199567916089,0,0,NY,28,PhD,Divorced,0,142,1
1331,2021-09-23,41197,0.07583488904862208,48,509,90729,0.14480686199766132,17,Rent,Debt Consolidation,1809,2,26,49.0,0.9959740585146502,0,0,IL,64,Master's,Married,1,76,0
1332,2020-02-28,3261,0.06990930256175502,24,828,35701,0.16328106825337954,14,Own,Home Improvement,984,3,10,,0.24074454697137904,0,0,FL,41,Associate's,Married,3,8,0
1333,2020-05-07,29369,0.1706384331229335,12,686,199289,0.5133209018567414,1,Own,Debt Consolidation,272,12,12,4.0,0.9004499861736733,0,0,TX,41,High School,Widowed,4,135,0
1334,2022-01-05,27512,0.15472010943052236,12,530,195682,0.5323779478019246,16,Mortgage,Credit Card Refinancing,1127,2,28,10.0,0.09451550135006914,0,0,MI,46,Associate's,Single,2,5,0
1335,2021-12-21,7716,0.10071682339927385,60,655,148331,0.32272934418546695,7,Own,Other,1975,10,11,51.0,0.7098002089640555,0,0,GA,64,Associate's,Married,4,1,0
1336,2023-02-12,22259,0.1441900117545029,60,559,180482,0.4570355880711675,8,Own,Credit Card Refinancing,1602,10,15,42.0,0.22009938767555093,0,0,OH,42,Associate's,Divorced,3,111,0
1337,2023-05-17,29933,0.14844646303648165,24,748,119280,0.5337786437227693,19,Mortgage,Business,1783,12,17,47.0,0.3003111569225627,0,0,NC,30,Associate's,Widowed,3,73,0
1338,2021-06-09,42689,0.08900179608772317,12,769,58665,0.12156389410941434,10,Own,Business,494,14,28,9.0,0.9463211776645418,0,0,TX,48,High School,Widowed,0,236,0
1339,2021-06-04,5378,0.18041861237633014,24,716,35957,0.3869752114966293,5,Own,Debt Consolidation,1749,2,9,14.0,0.2631512367342119,0,1,MI,49,Master's,Widowed,1,210,1
1340,2021-07-05,41583,0.2061838712772181,60,501,199199,0.5267403332632448,13,Own,Business,932,3,2,38.0,0.6731778691606303,0,0,CA,46,Bachelor's,Single,2,235,0
1341,2020-08-24,47546,0.2082927081779038,60,523,66008,0.29907747229238746,0,Mortgage,Business,1103,6,13,46.0,0.17812850786325618,0,0,NC,57,Associate's,Married,0,106,1
1342,2023-07-28,20835,0.170493966140691,48,705,81920,0.25119180305621347,6,Rent,Home Improvement,266,5,4,28.0,0.09338997757048761,0,0,NC,55,Bachelor's,Single,4,10,0
1343,2023-10-14,30033,0.15232771650380283,24,819,183947,0.49785334254741875,8,Own,Home Improvement,399,11,3,24.0,0.33931702534386443,0,0,CA,23,Bachelor's,Married,1,186,0
1344,2023-05-09,25000,0.06220142860107898,24,698,133828,0.2678932917514181,10,Mortgage,Credit Card Refinancing,217,14,17,47.0,0.6241961007894813,0,0,GA,30,Associate's,Widowed,2,65,0
1345,2023-07-25,46496,0.10756625977032118,12,613,143852,0.10158714909225161,15,Own,Credit Card Refinancing,611,13,5,5.0,0.24794514375408117,0,0,MI,40,PhD,Divorced,4,188,0
1346,2023-06-12,11332,0.06865428935563399,12,779,152698,0.5797862938145328,18,Mortgage,Home Improvement,711,5,3,10.0,0.300168798671674,0,0,CA,36,Bachelor's,Divorced,2,148,0
1347,2021-05-08,43604,0.24276463217569474,48,654,110815,0.3960616181755092,1,Own,Debt Consolidation,1909,2,13,16.0,0.7087298186064551,0,0,PA,42,PhD,Single,2,58,0
1348,2020-01-04,3800,0.07701602924515215,36,664,184714,0.5097589593550356,14,Mortgage,Home Improvement,1298,2,28,14.0,0.10279602298136903,0,0,NC,37,Master's,Widowed,1,171,0
1349,2021-10-27,30538,0.08035508197022041,36,721,58311,0.5126507811713573,2,Rent,Credit Card Refinancing,258,12,25,15.0,0.44690509180350746,0,0,TX,23,Bachelor's,Married,4,157,0
1350,2021-03-17,31119,0.22791532366609846,36,590,52356,0.1332052101863664,3,Rent,Other,1507,1,18,55.0,0.9417345298822242,0,0,PA,47,High School,Single,0,2,0
1351,2020-01-29,9333,0.2387856566952916,24,666,23809,0.1854300996932324,19,Rent,Business,1350,3,21,1.0,0.396971662414225,0,0,TX,65,Master's,Widowed,0,154,0
1352,2023-02-06,6410,0.203165807846982,24,706,194443,0.25556034037982367,6,Own,Other,1161,12,22,35.0,0.4342010279774393,0,1,IL,50,Master's,Single,0,203,1
1353,2021-09-01,18839,0.05108098473453398,60,781,54875,0.2603496425206614,11,Mortgage,Other,562,12,11,18.0,0.738204303607289,0,0,OH,54,PhD,Divorced,2,217,0
1354,2022-03-15,31519,0.05026925419131274,24,564,29465,0.4293930588404564,3,Own,Business,1554,11,21,37.0,0.7790115220328468,0,0,MI,55,Associate's,Widowed,3,226,0
1355,2020-03-15,6808,0.12562015395749015,24,503,93844,0.41156646037634237,9,Own,Home Improvement,1833,14,9,49.0,0.7696063897805245,0,0,FL,67,High School,Single,1,59,0
1356,2022-04-17,7796,0.07867907400217851,24,656,106889,0.3472948890049069,5,Mortgage,Debt Consolidation,1771,7,19,20.0,0.9978670249135722,0,0,FL,48,High School,Married,0,105,0
1357,2023-03-15,22180,0.05367722843031946,48,748,35250,0.20563186615438397,13,Own,Other,203,11,26,10.0,0.07145108748705731,0,0,OH,28,PhD,Divorced,1,1,1
1358,2020-05-07,44056,0.14281333788090095,24,756,66023,0.29099173484515173,2,Mortgage,Debt Consolidation,1081,5,19,40.0,0.9822532846329993,0,0,IL,36,PhD,Married,2,31,1
1359,2020-02-11,18709,0.23861237948139433,12,734,121350,0.3717969842325848,16,Mortgage,Credit Card Refinancing,1316,7,19,2.0,0.9501896169973988,0,0,CA,38,Master's,Single,1,38,1
1360,2023-10-11,18543,0.11476391498048628,12,805,197696,0.33399268305197094,10,Rent,Other,349,9,3,33.0,0.8521389002595581,0,0,MI,30,PhD,Widowed,0,22,0
1361,2020-02-10,38418,0.1822281356857393,60,573,36427,0.1636462665475392,9,Rent,Credit Card Refinancing,1136,6,13,17.0,0.4541255758520417,0,0,NY,34,Associate's,Divorced,0,194,1
1362,2022-07-22,30075,0.18044707062648815,48,686,184348,0.4247552467509619,9,Rent,Home Improvement,666,2,11,14.0,0.8709023716339244,0,0,PA,53,Master's,Married,2,175,0
1363,2020-02-03,38755,0.10021602073303355,12,561,91643,0.13652588840533028,9,Mortgage,Other,1979,1,9,24.0,0.22083241230609518,0,0,NC,23,Master's,Married,2,1,1
1364,2022-11-06,48968,0.18008504976477288,48,836,154511,0.2890973415405401,2,Rent,Credit Card Refinancing,696,1,20,53.0,0.7916558353878302,1,0,OH,53,Master's,Widowed,4,88,0
1365,2023-03-22,38465,0.09246679485737826,48,663,98672,0.4550146738376145,14,Mortgage,Credit Card Refinancing,720,10,11,49.0,0.18523830312105416,0,0,FL,68,High School,Single,2,178,0
1366,2022-09-24,31502,0.07440148271537782,60,555,37300,0.11001176725985326,16,Own,Home Improvement,654,9,12,50.0,0.8153620034711797,0,0,NY,41,High School,Married,3,164,0
1367,2023-11-02,17724,0.19027665711193803,48,610,80289,0.3849914095226581,17,Rent,Debt Consolidation,1511,14,15,14.0,0.6145291332640569,0,0,FL,64,Master's,Single,3,173,0
